sale_id,product_id,sale_date,quantity,unit_price,customer_type,created_at
9b5478b9-b3f9-4ad0-944e-e034dc871155,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2025-11-22,40.0,417.74,Wholesale,2025-11-22T16:59:27.391Z
c830acae-c22f-404f-b9cd-3647ec215155,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-01-21,5.0,491.46,Retail,2026-01-21T16:59:27.391Z
a794e27b-ab42-4cb8-b7e9-d6420edaa03f,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-01-31,28.0,417.74,Wholesale,2026-01-31T16:59:27.391Z
a7706668-3efd-4142-a1a0-ca96cd511928,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-02-17,1.0,491.46,Retail,2026-02-17T16:59:27.391Z
abd02ab3-8224-49b6-8cf9-5b533bd0c4e8,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-02-23,8.0,491.46,Retail,2026-02-23T16:59:27.391Z
02c45a5d-c81b-4aaa-a2eb-5366af8b4b3d,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-03-09,3.0,491.46,Retail,2026-03-09T16:59:27.391Z
041c21f2-d5e6-4fbd-9a4c-1f86a137b6c0,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-03-14,40.0,417.74,Wholesale,2026-03-14T16:59:27.391Z
dcf24a25-52ad-4400-85f8-b13efc0007c7,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-04-04,8.0,491.46,Retail,2026-04-04T16:59:27.391Z
83dd28a1-542a-4b20-b003-2006a687ce00,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-04-13,19.0,417.74,Wholesale,2026-04-13T16:59:27.391Z
45af2ef2-0591-4a59-b2ca-ec7c69f6a9a1,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-04-16,4.0,491.46,Retail,2026-04-16T16:59:27.391Z
36d6b4a4-b68d-4fcd-9189-ed7222af377d,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-05-08,9.0,491.46,Retail,2026-05-08T16:59:27.391Z
4c1e3485-afb9-4783-83de-b1d35272dd4c,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-05-18,25.0,417.74,Wholesale,2026-05-18T16:59:27.391Z
0c15a805-63a4-4eea-ad21-616ee88e7a70,26bbfaea-7e94-40d0-bc6e-da3ac6b69e84,2026-06-16,18.0,417.74,Wholesale,2026-06-16T16:59:27.391Z
d99993a6-6f4a-46aa-bf86-bb87c3cb7cf0,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-07-04,5.0,2343.57,Retail,2025-07-04T16:59:27.391Z
0fd6c162-6be9-44ce-84cc-9a09c3a4d58f,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-08-11,3.0,2343.57,Retail,2025-08-11T16:59:27.391Z
528501fe-7e62-4af7-b86a-ffd083e1b9c9,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-09-13,7.0,2343.57,Retail,2025-09-13T16:59:27.391Z
bd329510-c696-4bdd-96b1-9e5354cffba4,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-09-18,7.0,2343.57,Retail,2025-09-18T16:59:27.391Z
619eecb3-261a-4c5d-b818-39ebcca31dd5,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-09-20,40.875,1992.03,Wholesale,2025-09-20T16:59:27.391Z
da542724-60b2-4588-9feb-1773d1d313aa,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-09-26,1.0,2343.57,Retail,2025-09-26T16:59:27.391Z
c30aebd6-ebd0-4522-9742-a95f1d4e1e9f,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2025-12-12,32.0,1992.03,Wholesale,2025-12-12T16:59:27.391Z
9138b0f5-7b7f-4355-9aed-bf4ff07610bb,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-01-03,6.0,2343.57,Retail,2026-01-03T16:59:27.391Z
c9badc23-fd9e-4d7f-aca9-2dfe331ccedc,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-01-05,3.0,2343.57,Retail,2026-01-05T16:59:27.391Z
42d85620-a982-4621-b043-36a246817ad2,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-01-11,1.0,2343.57,Retail,2026-01-11T16:59:27.391Z
770d650a-8848-4c11-a301-fc335397a288,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-02-24,9.0,2343.57,Retail,2026-02-24T16:59:27.391Z
6104e214-c1cc-4602-b665-5d2819699179,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-02-26,4.0,2343.57,Retail,2026-02-26T16:59:27.391Z
cb63e994-6efa-4ea6-a56d-3c616eed0291,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-04-08,3.0,2343.57,Retail,2026-04-08T16:59:27.391Z
b834836d-f15f-49c5-b6b6-724b05835fbd,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-04-15,8.0,2343.57,Retail,2026-04-15T16:59:27.391Z
9ab6fdb9-3e4d-4f3a-8bd4-84e982f12ec6,c34afcf0-19be-47fd-aa8a-9ff5a6e47d7c,2026-05-07,8.0,2343.57,Retail,2026-05-07T16:59:27.391Z
4a2ae73d-06a4-4618-9dc3-5cfeb4d425d2,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2025-07-11,32.0,5967.62,Wholesale,2025-07-11T16:59:27.391Z
e1bf715b-32f5-4537-a3e7-5e2fc7c71f28,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2025-07-14,35.0,5967.62,Wholesale,2025-07-14T16:59:27.391Z
44807fdc-e3d2-44f3-a9f6-9caa2c21329b,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2025-09-01,1.0,7020.73,Retail,2025-09-01T16:59:27.391Z
b0b69e08-f035-402b-85d2-aabf38889bb1,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2025-10-01,40.875,5967.62,Wholesale,2025-10-01T16:59:27.391Z
44bd53dc-8f56-4e0e-9759-f1baa97971cf,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2025-10-13,8.0,7020.73,Retail,2025-10-13T16:59:27.391Z
e6b26b89-b06b-4662-aa29-ae5662692cf2,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2025-11-19,6.0,7020.73,Retail,2025-11-19T16:59:27.391Z
31c5a7ba-d742-4bc2-af01-210aa0b6ce28,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-01-05,4.0,7020.73,Retail,2026-01-05T16:59:27.391Z
9a7acb8b-03bb-4f3c-991c-76fd3d9c507e,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-01-12,10.0,7020.73,Retail,2026-01-12T16:59:27.391Z
87dfef94-7cb0-4133-87f8-389e579aedab,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-01-16,5.0,7020.73,Retail,2026-01-16T16:59:27.391Z
bd2cccc9-435f-4985-9fd2-094165e3d3b1,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-01-28,6.0,7020.73,Retail,2026-01-28T16:59:27.391Z
0d34c400-e267-45ef-9578-6f7a3c836e01,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-02-03,30.0,5967.62,Wholesale,2026-02-03T16:59:27.391Z
b55bc565-2433-42a9-9085-2749e061f6b8,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-02-18,7.0,7020.73,Retail,2026-02-18T16:59:27.391Z
1863f1ef-61c7-49f4-8225-8163aa022669,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-04-11,15.0,5967.62,Wholesale,2026-04-11T16:59:27.391Z
6088c8d2-2504-485d-b942-7bd91bb32762,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-05-01,2.0,7020.73,Retail,2026-05-01T16:59:27.391Z
45f87cad-2374-4414-83f8-61424654a3dc,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-06-08,5.0,7020.73,Retail,2026-06-08T16:59:27.391Z
ce5549f2-0427-4f8f-b18c-2858755a32e2,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-06-11,3.0,7020.73,Retail,2026-06-11T16:59:27.391Z
f4ba1121-fcfd-4ad6-8714-b1e46a3451f7,a95d6e8f-3ec2-4a77-b215-d443fe078c78,2026-06-19,9.0,7020.73,Retail,2026-06-19T16:59:27.391Z
e52c6b09-b705-4cfa-98df-7ed3ff4eeb3f,4778519e-c602-4d30-bd92-32d575fe7b75,2025-12-09,16.0,166.94,Wholesale,2025-12-09T16:59:27.391Z
78a6b683-ab76-4adb-8861-ade1aa11c93c,4778519e-c602-4d30-bd92-32d575fe7b75,2025-12-12,5.0,196.4,Retail,2025-12-12T16:59:27.391Z
13595ad9-d170-4d4e-8dca-4bc0ffc6d7c9,4778519e-c602-4d30-bd92-32d575fe7b75,2026-01-30,4.0,196.4,Retail,2026-01-30T16:59:27.391Z
066fc0d9-6271-4a8e-854b-050806ad2d29,4778519e-c602-4d30-bd92-32d575fe7b75,2026-02-14,2.0,196.4,Retail,2026-02-14T16:59:27.391Z
80b56996-7040-403a-86b7-5450d42a0228,4778519e-c602-4d30-bd92-32d575fe7b75,2026-03-11,6.0,196.4,Retail,2026-03-11T16:59:27.391Z
bb2424ec-1c47-40b7-86c7-a15ff7be624f,4778519e-c602-4d30-bd92-32d575fe7b75,2026-03-16,5.0,196.4,Retail,2026-03-16T16:59:27.391Z
fd95102c-f9b8-46bc-84dc-c8d770cec0d9,4778519e-c602-4d30-bd92-32d575fe7b75,2026-03-21,8.0,196.4,Retail,2026-03-21T16:59:27.391Z
597e8cfc-900f-4f44-99f7-baeb27805f04,4778519e-c602-4d30-bd92-32d575fe7b75,2026-03-29,9.0,196.4,Retail,2026-03-29T16:59:27.391Z
d2315b99-9f7d-4909-bd64-70fd54869020,4778519e-c602-4d30-bd92-32d575fe7b75,2026-05-02,40.875,166.94,Wholesale,2026-05-02T16:59:27.391Z
031cd7e9-9c23-4c31-8727-030472d0c8dc,4778519e-c602-4d30-bd92-32d575fe7b75,2026-05-15,2.0,196.4,Retail,2026-05-15T16:59:27.391Z
54d25383-e14b-437a-a0cb-c352f0f45ab3,4778519e-c602-4d30-bd92-32d575fe7b75,2026-05-19,2.0,196.4,Retail,2026-05-19T16:59:27.391Z
e0ae77fa-0c4b-4869-9a4f-45a0ffa9f7fe,4778519e-c602-4d30-bd92-32d575fe7b75,2026-05-20,4.0,196.4,Retail,2026-05-20T16:59:27.391Z
6bb55af2-60bf-4bf4-8443-d6ecbf128881,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-07-08,40.875,333.78,Wholesale,2025-07-08T16:59:27.391Z
e8d9a84c-b7e3-48ba-8185-1334eb69c3f0,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-08-16,3.0,392.68,Retail,2025-08-16T16:59:27.391Z
b9e15783-8d42-4e0c-b4a0-7d9b35dd3781,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-08-31,30.0,333.78,Wholesale,2025-08-31T16:59:27.391Z
56517dc2-1f31-4b8c-976b-b6d24f528b88,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-09-10,3.0,392.68,Retail,2025-09-10T16:59:27.391Z
4a8a7756-8546-4152-9ceb-fbf5ca240f62,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-09-19,40.875,333.78,Wholesale,2025-09-19T16:59:27.391Z
1f41288c-ea3f-476f-9145-d72fce0ccd46,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-10-29,5.0,392.68,Retail,2025-10-29T16:59:27.391Z
bbc8b772-3a42-49b4-9f32-3a8a2536bbda,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-11-02,7.0,392.68,Retail,2025-11-02T16:59:27.391Z
9681ea26-2702-41f9-b7e8-8c52364734dd,4ae100db-0f42-41d8-a5bc-10efa3de688f,2025-12-13,2.0,392.68,Retail,2025-12-13T16:59:27.391Z
c7161778-bf2d-449e-b5a5-1d6b2091b809,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-01-01,9.0,392.68,Retail,2026-01-01T16:59:27.391Z
a8c15ed1-2243-404c-a014-b6ddaf1a170a,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-02-11,25.0,333.78,Wholesale,2026-02-11T16:59:27.391Z
3de5250d-7ba8-4f5c-9588-f4a75c89e795,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-03-05,5.0,392.68,Retail,2026-03-05T16:59:27.391Z
d1beb17a-ac5c-42d9-bd03-867c21029bd5,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-03-08,7.0,392.68,Retail,2026-03-08T16:59:27.391Z
b411467f-4dd7-42a4-a613-2635a262cdf4,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-03-23,5.0,392.68,Retail,2026-03-23T16:59:27.391Z
19a5fd02-a5dd-4fbd-a732-23b17aa81eb6,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-04-20,23.0,333.78,Wholesale,2026-04-20T16:59:27.391Z
2691b3ac-8aa4-4c3b-a125-5cb796869d3b,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-05-11,1.0,392.68,Retail,2026-05-11T16:59:27.391Z
f13e257e-c393-44e2-b6ce-8a59f9309f6f,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-05-19,8.0,392.68,Retail,2026-05-19T16:59:27.391Z
fa22921a-2bfd-4549-a131-46e046b862c7,4ae100db-0f42-41d8-a5bc-10efa3de688f,2026-06-23,3.0,392.68,Retail,2026-06-23T16:59:27.391Z
e3fa26f6-720a-4893-bbd2-5b15b558b72b,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-07-12,40.875,830.7,Wholesale,2025-07-12T16:59:27.391Z
fc62304a-2d03-4b1e-b554-07fc33cfe9f3,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-08,9.0,977.29,Retail,2025-08-08T16:59:27.391Z
ecbe2a00-e127-41c7-aa2a-c227a0700145,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-09,10.0,977.29,Retail,2025-08-09T16:59:27.391Z
a005fe85-fd38-422b-be0c-24b4ac910b64,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-21,15.0,830.7,Wholesale,2025-08-21T16:59:27.391Z
91cadf99-3e63-4260-a908-e2643f84f95e,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-28,7.0,977.29,Retail,2025-08-28T16:59:27.391Z
3c50e6f2-a217-4975-949c-20e3a7875ac7,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-10-06,36.0,830.7,Wholesale,2025-10-06T16:59:27.391Z
d64d95c4-a882-475a-a219-7c8da901fe70,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-10-19,23.0,830.7,Wholesale,2025-10-19T16:59:27.391Z
5e90a39d-8e6f-49e7-b5c4-9f8738bb52d4,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-12-13,10.0,977.29,Retail,2025-12-13T16:59:27.391Z
3feac7d3-4850-41f9-a154-5a70a52ea041,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-01-14,5.0,977.29,Retail,2026-01-14T16:59:27.391Z
20aab749-994a-472e-a8ed-f753d974b5f8,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-01-31,4.0,977.29,Retail,2026-01-31T16:59:27.391Z
be70e8b4-4ecf-4bb9-9c5d-aba431293bf3,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-02-14,5.0,977.29,Retail,2026-02-14T16:59:27.391Z
ddd8981d-7931-4328-b690-5d9a47e23087,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-02-17,30.0,830.7,Wholesale,2026-02-17T16:59:27.391Z
d9506589-fe5f-4ff5-b439-566fdc6d2eb5,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-03-10,1.0,977.29,Retail,2026-03-10T16:59:27.391Z
ff623233-42aa-4cdb-9592-cbf96f8c4e9a,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-03-27,40.875,830.7,Wholesale,2026-03-27T16:59:27.391Z
1ed86f0e-0753-46a9-a7af-0650b9a69943,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-04-01,2.0,977.29,Retail,2026-04-01T16:59:27.391Z
21fb8c9c-7a91-44a5-a424-dc4b55bde1a0,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-06-08,10.0,977.29,Retail,2026-06-08T16:59:27.391Z
1497d31a-468d-4784-aa63-03b24cd894a4,b980e766-ea7b-4037-9fba-f08bab66f235,2025-07-01,8.0,532.06,Retail,2025-07-01T16:59:27.391Z
2299ca07-ecaf-4970-a42c-17d7381f387f,b980e766-ea7b-4037-9fba-f08bab66f235,2025-07-26,40.875,452.25,Wholesale,2025-07-26T16:59:27.391Z
67b936fc-dc81-45b1-8e7a-7d88a5e74953,b980e766-ea7b-4037-9fba-f08bab66f235,2025-08-27,6.0,532.06,Retail,2025-08-27T16:59:27.391Z
d15b9708-d742-4b0f-8846-0669ae2e92ef,b980e766-ea7b-4037-9fba-f08bab66f235,2025-09-09,25.0,452.25,Wholesale,2025-09-09T16:59:27.391Z
45a59ded-1c1f-423b-8034-f19a16abf07d,b980e766-ea7b-4037-9fba-f08bab66f235,2025-09-12,28.0,452.25,Wholesale,2025-09-12T16:59:27.391Z
1304cca4-8224-4c54-9b2f-1c475d9ec057,b980e766-ea7b-4037-9fba-f08bab66f235,2025-10-16,33.0,452.25,Wholesale,2025-10-16T16:59:27.391Z
b2cfd32e-ce7c-4518-894d-3224671ea225,b980e766-ea7b-4037-9fba-f08bab66f235,2025-11-16,7.0,532.06,Retail,2025-11-16T16:59:27.391Z
c1fad3ce-733d-49cd-82e8-3101f1b44852,b980e766-ea7b-4037-9fba-f08bab66f235,2025-11-28,5.0,532.06,Retail,2025-11-28T16:59:27.391Z
191a8c4f-d5ca-42ac-8877-544ddbd04401,b980e766-ea7b-4037-9fba-f08bab66f235,2026-03-16,2.0,532.06,Retail,2026-03-16T16:59:27.391Z
07126ab6-8c06-4e29-9bee-4932fca69d26,b980e766-ea7b-4037-9fba-f08bab66f235,2026-04-02,40.875,452.25,Wholesale,2026-04-02T16:59:27.391Z
1d82ece4-259e-416c-ba89-0fb9b1e49f69,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-02,26.0,452.25,Wholesale,2026-06-02T16:59:27.391Z
e8380b86-f333-46e3-9e8e-70cee882bbdf,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-22,40.875,452.25,Wholesale,2026-06-22T16:59:27.391Z
f3c7e762-ea6e-41ef-8b6b-b24dadcebb22,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-26,7.0,532.06,Retail,2026-06-26T16:59:27.391Z
515a39d8-677d-4d9c-8219-89984a8415ed,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-29,38.0,452.25,Wholesale,2026-06-29T16:59:27.391Z
4b89ed6e-4f70-431e-ae65-fdba05ac26aa,b18d65a8-6668-4196-9537-39071c942271,2025-08-13,10.0,15098.84,Retail,2025-08-13T16:59:27.391Z
ce991b72-504e-44ad-aaa9-5186480675ea,b18d65a8-6668-4196-9537-39071c942271,2025-08-14,23.0,12834.01,Wholesale,2025-08-14T16:59:27.391Z
37652755-7dbb-485a-a889-488e407145e3,b18d65a8-6668-4196-9537-39071c942271,2025-08-29,6.0,15098.84,Retail,2025-08-29T16:59:27.391Z
cc0fb495-6c5f-48ea-b43a-50b36f543d8b,b18d65a8-6668-4196-9537-39071c942271,2025-10-05,30.0,12834.01,Wholesale,2025-10-05T16:59:27.391Z
241de16c-5e88-411e-93de-841ec3bf9001,b18d65a8-6668-4196-9537-39071c942271,2025-11-02,6.0,15098.84,Retail,2025-11-02T16:59:27.391Z
2070805e-c54b-4f0c-9b01-be3b1e3188eb,b18d65a8-6668-4196-9537-39071c942271,2025-11-18,19.0,12834.01,Wholesale,2025-11-18T16:59:27.391Z
b7d6cc49-1c53-42d8-af1e-08d0a630d50f,b18d65a8-6668-4196-9537-39071c942271,2025-11-19,10.0,15098.84,Retail,2025-11-19T16:59:27.391Z
0ea34a90-8255-44a7-a7d5-27d2a1e1c874,b18d65a8-6668-4196-9537-39071c942271,2025-12-12,9.0,15098.84,Retail,2025-12-12T16:59:27.391Z
35b8c860-c8f6-4469-990f-e08f7f89a554,b18d65a8-6668-4196-9537-39071c942271,2025-12-30,7.0,15098.84,Retail,2025-12-30T16:59:27.391Z
374091b7-740a-49cb-8fef-7b7f9eb20b93,b18d65a8-6668-4196-9537-39071c942271,2026-01-15,10.0,15098.84,Retail,2026-01-15T16:59:27.391Z
667740ad-ae38-45f5-84f3-0bdbc4aa9c70,b18d65a8-6668-4196-9537-39071c942271,2026-02-11,1.0,15098.84,Retail,2026-02-11T16:59:27.391Z
79e2e9a4-ad6b-4989-bef2-7a2dd4c07d5a,b18d65a8-6668-4196-9537-39071c942271,2026-02-22,1.0,15098.84,Retail,2026-02-22T16:59:27.391Z
feae70dc-f3ae-433e-ad09-9393494b88a3,b18d65a8-6668-4196-9537-39071c942271,2026-02-23,3.0,15098.84,Retail,2026-02-23T16:59:27.391Z
34f73681-245d-49b4-a001-9264d119a55f,b18d65a8-6668-4196-9537-39071c942271,2026-04-16,10.0,15098.84,Retail,2026-04-16T16:59:27.391Z
016eabc5-fbc3-4079-9adb-5f8dccb96141,b18d65a8-6668-4196-9537-39071c942271,2026-05-13,10.0,15098.84,Retail,2026-05-13T16:59:27.391Z
5d0659de-62d2-4f5d-97ad-990ed8933c5a,b18d65a8-6668-4196-9537-39071c942271,2026-06-13,10.0,15098.84,Retail,2026-06-13T16:59:27.391Z
21e7f109-69a4-4d8e-ba6b-d118521c758a,b18d65a8-6668-4196-9537-39071c942271,2026-06-23,8.0,15098.84,Retail,2026-06-23T16:59:27.391Z
f90420e7-2af8-43ea-af19-e174274ccdca,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-07-10,4.0,284.62,Retail,2025-07-10T16:59:27.391Z
96a0ff8a-0246-4a26-911e-6cb21064b91f,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-07-11,9.0,284.62,Retail,2025-07-11T16:59:27.391Z
7a4f8ac2-1807-4bb0-82a0-03a01e49d2ae,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-08-10,21.0,241.93,Wholesale,2025-08-10T16:59:27.391Z
49bdbcf2-7000-4d44-8bb0-b0ce5248c85c,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-09-27,9.0,284.62,Retail,2025-09-27T16:59:27.391Z
d0fab583-7133-4343-bcfb-4371bbb830d0,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-09-28,2.0,284.62,Retail,2025-09-28T16:59:27.391Z
6c116e81-3408-432d-a803-dbdf598022f6,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-10-26,8.0,284.62,Retail,2025-10-26T16:59:27.391Z
609b6b09-a10f-442d-9446-818d9a5de3e9,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-11-09,9.0,284.62,Retail,2025-11-09T16:59:27.391Z
37c32db4-d370-4bc4-8caf-b549df27b801,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-11-15,6.0,284.62,Retail,2025-11-15T16:59:27.391Z
a5b41514-6620-4810-abd5-e91b56f1d338,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-12-07,2.0,284.62,Retail,2025-12-07T16:59:27.391Z
50557c02-33be-4c69-84c7-1d38c30a262a,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-01-10,10.0,284.62,Retail,2026-01-10T16:59:27.391Z
e8d668f1-6881-4123-99fb-4a243d736a5c,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-01-29,5.0,284.62,Retail,2026-01-29T16:59:27.391Z
23286ec7-b656-43c6-b896-7b3af0f417e3,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-01-31,1.0,284.62,Retail,2026-01-31T16:59:27.391Z
e1de5e98-779a-4338-b278-de389809ebc9,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-02-16,33.0,241.93,Wholesale,2026-02-16T16:59:27.391Z
737d3c55-e9bd-461d-bdf0-ed4a791b0893,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-02-17,9.0,284.62,Retail,2026-02-17T16:59:27.391Z
91aef263-3ddb-4094-bdf0-04ad9b2f4eb8,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-03-29,20.0,241.93,Wholesale,2026-03-29T16:59:27.391Z
ad297847-bc51-4032-a1b5-b5307b60da76,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-03-31,5.0,284.62,Retail,2026-03-31T16:59:27.391Z
f7345015-7972-4857-914c-fcedec04d221,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-06-03,20.0,241.93,Wholesale,2026-06-03T16:59:27.391Z
a1d71fb5-a22e-4008-a4f7-303f25c609cf,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-06-28,6.0,284.62,Retail,2026-06-28T16:59:27.391Z
fc0a1b80-b553-4779-bfec-eb7f1488f832,67341469-048d-4059-8974-9e3e733a1163,2025-07-05,7.0,1139.14,Retail,2025-07-05T16:59:27.391Z
81c7a777-65ff-47a0-a032-a62452324eed,67341469-048d-4059-8974-9e3e733a1163,2025-08-13,2.0,1139.14,Retail,2025-08-13T16:59:27.391Z
dc3261e6-a4a1-4865-8877-bcd7fccf319b,67341469-048d-4059-8974-9e3e733a1163,2025-11-08,4.0,1139.14,Retail,2025-11-08T16:59:27.391Z
5b2f6681-cd3a-473c-a9d3-2d38591d5308,67341469-048d-4059-8974-9e3e733a1163,2025-11-11,5.0,1139.14,Retail,2025-11-11T16:59:27.391Z
c282cc46-66f7-43c3-8b83-14df7a8de67d,67341469-048d-4059-8974-9e3e733a1163,2025-11-15,3.0,1139.14,Retail,2025-11-15T16:59:27.391Z
7d63df46-99fd-4882-af2b-0f427a333ece,67341469-048d-4059-8974-9e3e733a1163,2025-11-16,5.0,1139.14,Retail,2025-11-16T16:59:27.391Z
b7a2329c-c1db-43f4-a97c-3dc414d232dd,67341469-048d-4059-8974-9e3e733a1163,2025-11-19,8.0,1139.14,Retail,2025-11-19T16:59:27.391Z
0b2b3a6c-509c-49f4-aa7f-04f9073c6024,67341469-048d-4059-8974-9e3e733a1163,2025-12-04,7.0,1139.14,Retail,2025-12-04T16:59:27.391Z
d712d621-0f16-4741-81a3-f7dd4251aad6,67341469-048d-4059-8974-9e3e733a1163,2026-01-11,2.0,1139.14,Retail,2026-01-11T16:59:27.391Z
77c64b82-3770-4108-a145-3c818686665d,67341469-048d-4059-8974-9e3e733a1163,2026-01-31,1.0,1139.14,Retail,2026-01-31T16:59:27.391Z
03915728-badd-46e2-a935-81a1659b8be5,67341469-048d-4059-8974-9e3e733a1163,2026-02-09,9.0,1139.14,Retail,2026-02-09T16:59:27.391Z
92d47a00-ad3b-428a-9322-4208be0c6ce9,67341469-048d-4059-8974-9e3e733a1163,2026-04-01,8.0,1139.14,Retail,2026-04-01T16:59:27.391Z
88521f1f-7106-454d-b614-d3774bb240e1,67341469-048d-4059-8974-9e3e733a1163,2026-04-25,3.0,1139.14,Retail,2026-04-25T16:59:27.391Z
e0b40fb2-2203-4710-95a2-1efce84c630c,67341469-048d-4059-8974-9e3e733a1163,2026-05-19,8.0,1139.14,Retail,2026-05-19T16:59:27.391Z
1250c6d3-2010-4495-b545-e75b0b839f61,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-08-17,10.0,221.75,Retail,2025-08-17T16:59:27.391Z
