sale_id,product_id,sale_date,quantity,unit_price,customer_type,created_at,unit_cost,revenue,profit,profit_margin,week,month,quarter,year,day_of_week,weekend_indicator,season,rolling_sales_7d,rolling_sales_30d
e3fa26f6-720a-4893-bbd2-5b15b558b72b,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-07-12 00:00:00,40.875,830.7,Wholesale,2025-07-12 16:59:27,763.47,33954.8625,2748.0262500000026,0.08093174431202607,28,7,3,2025,5,1,Summer,40.875,40.875
fc62304a-2d03-4b1e-b554-07fc33cfe9f3,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-08 00:00:00,9.0,977.29,Retail,2025-08-08 16:59:27,763.47,8795.61,1924.38,0.21878869117662106,32,8,3,2025,4,0,Summer,9.0,49.875
ecbe2a00-e127-41c7-aa2a-c227a0700145,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-09 00:00:00,10.0,977.29,Retail,2025-08-09 16:59:27,763.47,9772.9,2138.199999999999,0.21878869117662095,32,8,3,2025,5,1,Summer,19.0,59.875
a005fe85-fd38-422b-be0c-24b4ac910b64,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-21 00:00:00,15.0,830.7,Wholesale,2025-08-21 16:59:27,763.47,12460.5,1008.4499999999989,0.08093174431202592,34,8,3,2025,3,0,Summer,15.0,34.0
91cadf99-3e63-4260-a908-e2643f84f95e,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-08-28 00:00:00,7.0,977.29,Retail,2025-08-28 16:59:27,763.47,6841.03,1496.7399999999998,0.21878869117662103,35,8,3,2025,3,0,Summer,7.0,41.0
3c50e6f2-a217-4975-949c-20e3a7875ac7,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-10-06 00:00:00,36.0,830.7,Wholesale,2025-10-06 16:59:27,763.47,29905.2,2420.279999999999,0.08093174431202596,41,10,4,2025,0,0,Autumn,36.0,36.0
d64d95c4-a882-475a-a219-7c8da901fe70,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-10-19 00:00:00,23.0,830.7,Wholesale,2025-10-19 16:59:27,763.47,19106.100000000002,1546.2900000000009,0.08093174431202604,42,10,4,2025,6,1,Autumn,23.0,59.0
5e90a39d-8e6f-49e7-b5c4-9f8738bb52d4,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2025-12-13 00:00:00,10.0,977.29,Retail,2025-12-13 16:59:27,763.47,9772.9,2138.199999999999,0.21878869117662095,50,12,4,2025,5,1,Winter,10.0,10.0
3feac7d3-4850-41f9-a154-5a70a52ea041,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-01-14 00:00:00,5.0,977.29,Retail,2026-01-14 16:59:27,763.47,4886.45,1069.0999999999995,0.21878869117662095,3,1,1,2026,2,0,Winter,5.0,5.0
20aab749-994a-472e-a8ed-f753d974b5f8,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-01-31 00:00:00,4.0,977.29,Retail,2026-01-31 16:59:27,763.47,3909.16,855.2799999999997,0.218788691176621,5,1,1,2026,5,1,Winter,4.0,9.0
be70e8b4-4ecf-4bb9-9c5d-aba431293bf3,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-02-14 00:00:00,5.0,977.29,Retail,2026-02-14 16:59:27,763.47,4886.45,1069.0999999999995,0.21878869117662095,7,2,1,2026,5,1,Winter,5.0,9.0
ddd8981d-7931-4328-b690-5d9a47e23087,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-02-17 00:00:00,30.0,830.7,Wholesale,2026-02-17 16:59:27,763.47,24921.0,2016.8999999999978,0.08093174431202592,8,2,1,2026,1,0,Winter,35.0,39.0
d9506589-fe5f-4ff5-b439-566fdc6d2eb5,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-03-10 00:00:00,1.0,977.29,Retail,2026-03-10 16:59:27,763.47,977.29,213.81999999999994,0.218788691176621,11,3,1,2026,1,0,Spring,1.0,36.0
ff623233-42aa-4cdb-9592-cbf96f8c4e9a,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-03-27 00:00:00,40.875,830.7,Wholesale,2026-03-27 16:59:27,763.47,33954.8625,2748.0262500000026,0.08093174431202607,13,3,1,2026,4,0,Spring,40.875,41.875
1ed86f0e-0753-46a9-a7af-0650b9a69943,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-04-01 00:00:00,2.0,977.29,Retail,2026-04-01 16:59:27,763.47,1954.58,427.6399999999999,0.218788691176621,14,4,2,2026,2,0,Spring,42.875,43.875
21fb8c9c-7a91-44a5-a424-dc4b55bde1a0,cb958dd6-94e4-45ef-8c9b-02313ed3c77f,2026-06-08 00:00:00,10.0,977.29,Retail,2026-06-08 16:59:27,763.47,9772.9,2138.199999999999,0.21878869117662095,24,6,2,2026,0,0,Summer,10.0,10.0
1497d31a-468d-4784-aa63-03b24cd894a4,b980e766-ea7b-4037-9fba-f08bab66f235,2025-07-01 00:00:00,8.0,532.06,Retail,2025-07-01 16:59:27,363.21,4256.48,1350.7999999999997,0.31735142653084236,27,7,3,2025,1,0,Summer,8.0,8.0
2299ca07-ecaf-4970-a42c-17d7381f387f,b980e766-ea7b-4037-9fba-f08bab66f235,2025-07-26 00:00:00,40.875,452.25,Wholesale,2025-07-26 16:59:27,363.21,18485.71875,3639.51,0.1968822553897181,30,7,3,2025,5,1,Summer,40.875,48.875
67b936fc-dc81-45b1-8e7a-7d88a5e74953,b980e766-ea7b-4037-9fba-f08bab66f235,2025-08-27 00:00:00,6.0,532.06,Retail,2025-08-27 16:59:27,363.21,3192.3599999999997,1013.0999999999999,0.3173514265308424,35,8,3,2025,2,0,Summer,6.0,6.0
d15b9708-d742-4b0f-8846-0669ae2e92ef,b980e766-ea7b-4037-9fba-f08bab66f235,2025-09-09 00:00:00,25.0,452.25,Wholesale,2025-09-09 16:59:27,363.21,11306.25,2226.0,0.19688225538971807,37,9,3,2025,1,0,Autumn,25.0,31.0
45a59ded-1c1f-423b-8034-f19a16abf07d,b980e766-ea7b-4037-9fba-f08bab66f235,2025-09-12 00:00:00,28.0,452.25,Wholesale,2025-09-12 16:59:27,363.21,12663.0,2493.120000000001,0.19688225538971815,37,9,3,2025,4,0,Autumn,53.0,59.0
1304cca4-8224-4c54-9b2f-1c475d9ec057,b980e766-ea7b-4037-9fba-f08bab66f235,2025-10-16 00:00:00,33.0,452.25,Wholesale,2025-10-16 16:59:27,363.21,14924.25,2938.3200000000015,0.19688225538971818,42,10,4,2025,3,0,Autumn,33.0,33.0
b2cfd32e-ce7c-4518-894d-3224671ea225,b980e766-ea7b-4037-9fba-f08bab66f235,2025-11-16 00:00:00,7.0,532.06,Retail,2025-11-16 16:59:27,363.21,3724.4199999999996,1181.9499999999998,0.31735142653084236,46,11,4,2025,6,1,Autumn,7.0,7.0
c1fad3ce-733d-49cd-82e8-3101f1b44852,b980e766-ea7b-4037-9fba-f08bab66f235,2025-11-28 00:00:00,5.0,532.06,Retail,2025-11-28 16:59:27,363.21,2660.2999999999997,844.2499999999998,0.3173514265308423,48,11,4,2025,4,0,Autumn,5.0,12.0
191a8c4f-d5ca-42ac-8877-544ddbd04401,b980e766-ea7b-4037-9fba-f08bab66f235,2026-03-16 00:00:00,2.0,532.06,Retail,2026-03-16 16:59:27,363.21,1064.12,337.69999999999993,0.31735142653084236,12,3,1,2026,0,0,Spring,2.0,2.0
07126ab6-8c06-4e29-9bee-4932fca69d26,b980e766-ea7b-4037-9fba-f08bab66f235,2026-04-02 00:00:00,40.875,452.25,Wholesale,2026-04-02 16:59:27,363.21,18485.71875,3639.51,0.1968822553897181,14,4,2,2026,3,0,Spring,40.875,42.875
1d82ece4-259e-416c-ba89-0fb9b1e49f69,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-02 00:00:00,26.0,452.25,Wholesale,2026-06-02 16:59:27,363.21,11758.5,2315.040000000001,0.19688225538971815,23,6,2,2026,1,0,Summer,26.0,26.0
e8380b86-f333-46e3-9e8e-70cee882bbdf,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-22 00:00:00,40.875,452.25,Wholesale,2026-06-22 16:59:27,363.21,18485.71875,3639.51,0.1968822553897181,26,6,2,2026,0,0,Summer,40.875,66.875
f3c7e762-ea6e-41ef-8b6b-b24dadcebb22,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-26 00:00:00,7.0,532.06,Retail,2026-06-26 16:59:27,363.21,3724.4199999999996,1181.9499999999998,0.31735142653084236,26,6,2,2026,4,0,Summer,47.875,73.875
515a39d8-677d-4d9c-8219-89984a8415ed,b980e766-ea7b-4037-9fba-f08bab66f235,2026-06-29 00:00:00,38.0,452.25,Wholesale,2026-06-29 16:59:27,363.21,17185.5,3383.5200000000004,0.1968822553897181,27,6,2,2026,0,0,Summer,45.0,111.875
4b89ed6e-4f70-431e-ae65-fdba05ac26aa,b18d65a8-6668-4196-9537-39071c942271,2025-08-13 00:00:00,10.0,15098.84,Retail,2025-08-13 16:59:27,10454.38,150988.4,46444.600000000006,0.30760376293808006,33,8,3,2025,2,0,Summer,10.0,10.0
ce991b72-504e-44ad-aaa9-5186480675ea,b18d65a8-6668-4196-9537-39071c942271,2025-08-14 00:00:00,23.0,12834.01,Wholesale,2025-08-14 16:59:27,10454.38,295182.23,54731.48999999999,0.18541593780899343,33,8,3,2025,3,0,Summer,33.0,33.0
37652755-7dbb-485a-a889-488e407145e3,b18d65a8-6668-4196-9537-39071c942271,2025-08-29 00:00:00,6.0,15098.84,Retail,2025-08-29 16:59:27,10454.38,90593.04000000001,27866.76000000001,0.30760376293808006,35,8,3,2025,4,0,Summer,6.0,39.0
cc0fb495-6c5f-48ea-b43a-50b36f543d8b,b18d65a8-6668-4196-9537-39071c942271,2025-10-05 00:00:00,30.0,12834.01,Wholesale,2025-10-05 16:59:27,10454.38,385020.3,71388.90000000002,0.18541593780899351,40,10,4,2025,6,1,Autumn,30.0,30.0
241de16c-5e88-411e-93de-841ec3bf9001,b18d65a8-6668-4196-9537-39071c942271,2025-11-02 00:00:00,6.0,15098.84,Retail,2025-11-02 16:59:27,10454.38,90593.04000000001,27866.76000000001,0.30760376293808006,44,11,4,2025,6,1,Autumn,6.0,36.0
2070805e-c54b-4f0c-9b01-be3b1e3188eb,b18d65a8-6668-4196-9537-39071c942271,2025-11-18 00:00:00,19.0,12834.01,Wholesale,2025-11-18 16:59:27,10454.38,243846.19,45212.97000000003,0.18541593780899357,47,11,4,2025,1,0,Autumn,19.0,25.0
b7d6cc49-1c53-42d8-af1e-08d0a630d50f,b18d65a8-6668-4196-9537-39071c942271,2025-11-19 00:00:00,10.0,15098.84,Retail,2025-11-19 16:59:27,10454.38,150988.4,46444.600000000006,0.30760376293808006,47,11,4,2025,2,0,Autumn,29.0,35.0
0ea34a90-8255-44a7-a7d5-27d2a1e1c874,b18d65a8-6668-4196-9537-39071c942271,2025-12-12 00:00:00,9.0,15098.84,Retail,2025-12-12 16:59:27,10454.38,135889.56,41800.14,0.30760376293808,50,12,4,2025,4,0,Winter,9.0,38.0
35b8c860-c8f6-4469-990f-e08f7f89a554,b18d65a8-6668-4196-9537-39071c942271,2025-12-30 00:00:00,7.0,15098.84,Retail,2025-12-30 16:59:27,10454.38,105691.88,32511.220000000016,0.30760376293808017,1,12,4,2025,1,0,Winter,7.0,16.0
374091b7-740a-49cb-8fef-7b7f9eb20b93,b18d65a8-6668-4196-9537-39071c942271,2026-01-15 00:00:00,10.0,15098.84,Retail,2026-01-15 16:59:27,10454.38,150988.4,46444.600000000006,0.30760376293808006,3,1,1,2026,3,0,Winter,10.0,17.0
667740ad-ae38-45f5-84f3-0bdbc4aa9c70,b18d65a8-6668-4196-9537-39071c942271,2026-02-11 00:00:00,1.0,15098.84,Retail,2026-02-11 16:59:27,10454.38,15098.84,4644.460000000001,0.30760376293808006,7,2,1,2026,2,0,Winter,1.0,11.0
79e2e9a4-ad6b-4989-bef2-7a2dd4c07d5a,b18d65a8-6668-4196-9537-39071c942271,2026-02-22 00:00:00,1.0,15098.84,Retail,2026-02-22 16:59:27,10454.38,15098.84,4644.460000000001,0.30760376293808006,8,2,1,2026,6,1,Winter,1.0,2.0
feae70dc-f3ae-433e-ad09-9393494b88a3,b18d65a8-6668-4196-9537-39071c942271,2026-02-23 00:00:00,3.0,15098.84,Retail,2026-02-23 16:59:27,10454.38,45296.520000000004,13933.380000000005,0.30760376293808006,9,2,1,2026,0,0,Winter,4.0,5.0
34f73681-245d-49b4-a001-9264d119a55f,b18d65a8-6668-4196-9537-39071c942271,2026-04-16 00:00:00,10.0,15098.84,Retail,2026-04-16 16:59:27,10454.38,150988.4,46444.600000000006,0.30760376293808006,16,4,2,2026,3,0,Spring,10.0,10.0
016eabc5-fbc3-4079-9adb-5f8dccb96141,b18d65a8-6668-4196-9537-39071c942271,2026-05-13 00:00:00,10.0,15098.84,Retail,2026-05-13 16:59:27,10454.38,150988.4,46444.600000000006,0.30760376293808006,20,5,2,2026,2,0,Spring,10.0,20.0
5d0659de-62d2-4f5d-97ad-990ed8933c5a,b18d65a8-6668-4196-9537-39071c942271,2026-06-13 00:00:00,10.0,15098.84,Retail,2026-06-13 16:59:27,10454.38,150988.4,46444.600000000006,0.30760376293808006,24,6,2,2026,5,1,Summer,10.0,10.0
21e7f109-69a4-4d8e-ba6b-d118521c758a,b18d65a8-6668-4196-9537-39071c942271,2026-06-23 00:00:00,8.0,15098.84,Retail,2026-06-23 16:59:27,10454.38,120790.72,37155.68000000001,0.30760376293808006,26,6,2,2026,1,0,Summer,8.0,18.0
f90420e7-2af8-43ea-af19-e174274ccdca,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-07-10 00:00:00,4.0,284.62,Retail,2025-07-10 16:59:27,218.93,1138.48,262.76,0.2307989600168646,28,7,3,2025,3,0,Summer,4.0,4.0
96a0ff8a-0246-4a26-911e-6cb21064b91f,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-07-11 00:00:00,9.0,284.62,Retail,2025-07-11 16:59:27,218.93,2561.58,591.2099999999998,0.23079896001686453,28,7,3,2025,4,0,Summer,13.0,13.0
7a4f8ac2-1807-4bb0-82a0-03a01e49d2ae,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-08-10 00:00:00,21.0,241.93,Wholesale,2025-08-10 16:59:27,218.93,5080.53,483.0,0.09506882155995536,32,8,3,2025,6,1,Summer,21.0,21.0
49bdbcf2-7000-4d44-8bb0-b0ce5248c85c,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-09-27 00:00:00,9.0,284.62,Retail,2025-09-27 16:59:27,218.93,2561.58,591.2099999999998,0.23079896001686453,39,9,3,2025,5,1,Autumn,9.0,9.0
d0fab583-7133-4343-bcfb-4371bbb830d0,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-09-28 00:00:00,2.0,284.62,Retail,2025-09-28 16:59:27,218.93,569.24,131.38,0.2307989600168646,39,9,3,2025,6,1,Autumn,11.0,11.0
6c116e81-3408-432d-a803-dbdf598022f6,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-10-26 00:00:00,8.0,284.62,Retail,2025-10-26 16:59:27,218.93,2276.96,525.52,0.2307989600168646,43,10,4,2025,6,1,Autumn,8.0,19.0
609b6b09-a10f-442d-9446-818d9a5de3e9,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-11-09 00:00:00,9.0,284.62,Retail,2025-11-09 16:59:27,218.93,2561.58,591.2099999999998,0.23079896001686453,45,11,4,2025,6,1,Autumn,9.0,17.0
37c32db4-d370-4bc4-8caf-b549df27b801,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-11-15 00:00:00,6.0,284.62,Retail,2025-11-15 16:59:27,218.93,1707.72,394.1400000000001,0.23079896001686465,46,11,4,2025,5,1,Autumn,15.0,23.0
a5b41514-6620-4810-abd5-e91b56f1d338,a39f9c31-82f0-48fd-97d9-9f9b82302588,2025-12-07 00:00:00,2.0,284.62,Retail,2025-12-07 16:59:27,218.93,569.24,131.38,0.2307989600168646,49,12,4,2025,6,1,Winter,2.0,17.0
50557c02-33be-4c69-84c7-1d38c30a262a,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-01-10 00:00:00,10.0,284.62,Retail,2026-01-10 16:59:27,218.93,2846.2,656.8999999999996,0.23079896001686448,2,1,1,2026,5,1,Winter,10.0,10.0
e8d668f1-6881-4123-99fb-4a243d736a5c,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-01-29 00:00:00,5.0,284.62,Retail,2026-01-29 16:59:27,218.93,1423.1,328.4499999999998,0.23079896001686448,5,1,1,2026,3,0,Winter,5.0,15.0
23286ec7-b656-43c6-b896-7b3af0f417e3,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-01-31 00:00:00,1.0,284.62,Retail,2026-01-31 16:59:27,218.93,284.62,65.69,0.2307989600168646,5,1,1,2026,5,1,Winter,6.0,16.0
e1de5e98-779a-4338-b278-de389809ebc9,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-02-16 00:00:00,33.0,241.93,Wholesale,2026-02-16 16:59:27,218.93,7983.6900000000005,759.0,0.09506882155995536,8,2,1,2026,0,0,Winter,33.0,39.0
737d3c55-e9bd-461d-bdf0-ed4a791b0893,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-02-17 00:00:00,9.0,284.62,Retail,2026-02-17 16:59:27,218.93,2561.58,591.2099999999998,0.23079896001686453,8,2,1,2026,1,0,Winter,42.0,48.0
91aef263-3ddb-4094-bdf0-04ad9b2f4eb8,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-03-29 00:00:00,20.0,241.93,Wholesale,2026-03-29 16:59:27,218.93,4838.6,460.0,0.09506882155995536,13,3,1,2026,6,1,Spring,20.0,20.0
ad297847-bc51-4032-a1b5-b5307b60da76,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-03-31 00:00:00,5.0,284.62,Retail,2026-03-31 16:59:27,218.93,1423.1,328.4499999999998,0.23079896001686448,14,3,1,2026,1,0,Spring,25.0,25.0
f7345015-7972-4857-914c-fcedec04d221,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-06-03 00:00:00,20.0,241.93,Wholesale,2026-06-03 16:59:27,218.93,4838.6,460.0,0.09506882155995536,23,6,2,2026,2,0,Summer,20.0,20.0
a1d71fb5-a22e-4008-a4f7-303f25c609cf,a39f9c31-82f0-48fd-97d9-9f9b82302588,2026-06-28 00:00:00,6.0,284.62,Retail,2026-06-28 16:59:27,218.93,1707.72,394.1400000000001,0.23079896001686465,26,6,2,2026,6,1,Summer,6.0,26.0
fc0a1b80-b553-4779-bfec-eb7f1488f832,67341469-048d-4059-8974-9e3e733a1163,2025-07-05 00:00:00,7.0,1139.14,Retail,2025-07-05 16:59:27,846.62,7973.9800000000005,2047.6400000000003,0.2567902101585407,27,7,3,2025,5,1,Summer,7.0,7.0
81c7a777-65ff-47a0-a032-a62452324eed,67341469-048d-4059-8974-9e3e733a1163,2025-08-13 00:00:00,2.0,1139.14,Retail,2025-08-13 16:59:27,846.62,2278.28,585.0400000000002,0.2567902101585407,33,8,3,2025,2,0,Summer,2.0,2.0
dc3261e6-a4a1-4865-8877-bcd7fccf319b,67341469-048d-4059-8974-9e3e733a1163,2025-11-08 00:00:00,4.0,1139.14,Retail,2025-11-08 16:59:27,846.62,4556.56,1170.0800000000004,0.2567902101585407,45,11,4,2025,5,1,Autumn,4.0,4.0
5b2f6681-cd3a-473c-a9d3-2d38591d5308,67341469-048d-4059-8974-9e3e733a1163,2025-11-11 00:00:00,5.0,1139.14,Retail,2025-11-11 16:59:27,846.62,5695.700000000001,1462.6000000000004,0.2567902101585407,46,11,4,2025,1,0,Autumn,9.0,9.0
c282cc46-66f7-43c3-8b83-14df7a8de67d,67341469-048d-4059-8974-9e3e733a1163,2025-11-15 00:00:00,3.0,1139.14,Retail,2025-11-15 16:59:27,846.62,3417.42,877.56,0.25679021015854064,46,11,4,2025,5,1,Autumn,8.0,12.0
7d63df46-99fd-4882-af2b-0f427a333ece,67341469-048d-4059-8974-9e3e733a1163,2025-11-16 00:00:00,5.0,1139.14,Retail,2025-11-16 16:59:27,846.62,5695.700000000001,1462.6000000000004,0.2567902101585407,46,11,4,2025,6,1,Autumn,13.0,17.0
b7a2329c-c1db-43f4-a97c-3dc414d232dd,67341469-048d-4059-8974-9e3e733a1163,2025-11-19 00:00:00,8.0,1139.14,Retail,2025-11-19 16:59:27,846.62,9113.12,2340.1600000000008,0.2567902101585407,47,11,4,2025,2,0,Autumn,16.0,25.0
0b2b3a6c-509c-49f4-aa7f-04f9073c6024,67341469-048d-4059-8974-9e3e733a1163,2025-12-04 00:00:00,7.0,1139.14,Retail,2025-12-04 16:59:27,846.62,7973.9800000000005,2047.6400000000003,0.2567902101585407,49,12,4,2025,3,0,Winter,7.0,32.0
d712d621-0f16-4741-81a3-f7dd4251aad6,67341469-048d-4059-8974-9e3e733a1163,2026-01-11 00:00:00,2.0,1139.14,Retail,2026-01-11 16:59:27,846.62,2278.28,585.0400000000002,0.2567902101585407,2,1,1,2026,6,1,Winter,2.0,2.0
77c64b82-3770-4108-a145-3c818686665d,67341469-048d-4059-8974-9e3e733a1163,2026-01-31 00:00:00,1.0,1139.14,Retail,2026-01-31 16:59:27,846.62,1139.14,292.5200000000001,0.2567902101585407,5,1,1,2026,5,1,Winter,1.0,3.0
03915728-badd-46e2-a935-81a1659b8be5,67341469-048d-4059-8974-9e3e733a1163,2026-02-09 00:00:00,9.0,1139.14,Retail,2026-02-09 16:59:27,846.62,10252.26,2632.6800000000003,0.2567902101585407,7,2,1,2026,0,0,Winter,9.0,12.0
92d47a00-ad3b-428a-9322-4208be0c6ce9,67341469-048d-4059-8974-9e3e733a1163,2026-04-01 00:00:00,8.0,1139.14,Retail,2026-04-01 16:59:27,846.62,9113.12,2340.1600000000008,0.2567902101585407,14,4,2,2026,2,0,Spring,8.0,8.0
88521f1f-7106-454d-b614-d3774bb240e1,67341469-048d-4059-8974-9e3e733a1163,2026-04-25 00:00:00,3.0,1139.14,Retail,2026-04-25 16:59:27,846.62,3417.42,877.56,0.25679021015854064,17,4,2,2026,5,1,Spring,3.0,11.0
e0b40fb2-2203-4710-95a2-1efce84c630c,67341469-048d-4059-8974-9e3e733a1163,2026-05-19 00:00:00,8.0,1139.14,Retail,2026-05-19 16:59:27,846.62,9113.12,2340.1600000000008,0.2567902101585407,21,5,2,2026,1,0,Spring,8.0,11.0
1250c6d3-2010-4495-b545-e75b0b839f61,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-08-17 00:00:00,10.0,221.75,Retail,2025-08-17 16:59:27,161.49,2217.5,602.5999999999999,0.2717474633596392,33,8,3,2025,6,1,Summer,10.0,10.0
834a64f1-0c6a-445a-855d-cbd769e6baa0,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-09-03 00:00:00,29.0,188.49,Wholesale,2025-09-03 16:59:27,161.49,5466.21,783.0,0.14324367340442465,36,9,3,2025,2,0,Autumn,29.0,39.0
04ea1afe-3ae8-42a1-9050-38578ef0067b,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-09-04 00:00:00,4.0,221.75,Retail,2025-09-04 16:59:27,161.49,887.0,241.03999999999996,0.2717474633596392,36,9,3,2025,3,0,Autumn,33.0,43.0
444939b7-6623-4b9a-ac6e-c8fa027f910d,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-09-08 00:00:00,4.0,221.75,Retail,2025-09-08 16:59:27,161.49,887.0,241.03999999999996,0.2717474633596392,37,9,3,2025,0,0,Autumn,37.0,47.0
a689a6d2-e8f4-4e24-b143-f34c89b77db8,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-09-16 00:00:00,1.0,221.75,Retail,2025-09-16 16:59:27,161.49,221.75,60.25999999999999,0.2717474633596392,38,9,3,2025,1,0,Autumn,1.0,38.0
bbfd58c1-3b6e-4b51-b11f-bda0e26aa284,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-09-23 00:00:00,1.0,221.75,Retail,2025-09-23 16:59:27,161.49,221.75,60.25999999999999,0.2717474633596392,39,9,3,2025,1,0,Autumn,1.0,39.0
48a1e675-368b-4912-9424-fc07c334ad21,c7df90d8-b37e-494f-ac48-7cdf43a82690,2025-10-20 00:00:00,4.0,221.75,Retail,2025-10-20 16:59:27,161.49,887.0,241.03999999999996,0.2717474633596392,43,10,4,2025,0,0,Autumn,4.0,5.0
3e23b4bc-2425-4d14-be99-a97e48cff077,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-01-04 00:00:00,9.0,221.75,Retail,2026-01-04 16:59:27,161.49,1995.75,542.3399999999999,0.2717474633596392,1,1,1,2026,6,1,Winter,9.0,9.0
674c0756-acf5-4007-8a60-b177d060c175,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-02-04 00:00:00,2.0,221.75,Retail,2026-02-04 16:59:27,161.49,443.5,120.51999999999998,0.2717474633596392,6,2,1,2026,2,0,Winter,2.0,2.0
25e0d035-bc2b-457b-98c3-d46e44858232,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-02-18 00:00:00,10.0,221.75,Retail,2026-02-18 16:59:27,161.49,2217.5,602.5999999999999,0.2717474633596392,8,2,1,2026,2,0,Winter,10.0,12.0
e9a3a77e-3f0b-4dc2-b19d-ae61c539ad11,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-03-09 00:00:00,2.0,221.75,Retail,2026-03-09 16:59:27,161.49,443.5,120.51999999999998,0.2717474633596392,11,3,1,2026,0,0,Spring,2.0,12.0
7f335278-7807-4afa-a3f3-2a2a1ba532fd,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-03-18 00:00:00,10.0,221.75,Retail,2026-03-18 16:59:27,161.49,2217.5,602.5999999999999,0.2717474633596392,12,3,1,2026,2,0,Spring,10.0,22.0
4a1b722e-4d34-4f2c-8677-0f55b28862cd,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-03-30 00:00:00,40.875,188.49,Wholesale,2026-03-30 16:59:27,161.49,7704.52875,1103.625,0.14324367340442462,14,3,1,2026,0,0,Spring,40.875,52.875
6cd989a3-0353-4746-87e9-c63fc6b63e25,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-04-27 00:00:00,40.875,188.49,Wholesale,2026-04-27 16:59:27,161.49,7704.52875,1103.625,0.14324367340442462,18,4,2,2026,0,0,Spring,40.875,81.75
4a8359e8-d583-48dd-a5ed-73f3672ce563,c7df90d8-b37e-494f-ac48-7cdf43a82690,2026-06-24 00:00:00,5.0,221.75,Retail,2026-06-24 16:59:27,161.49,1108.75,301.29999999999995,0.2717474633596392,26,6,2,2026,2,0,Summer,5.0,5.0
d2a17b76-d7d9-48aa-81b3-46e5bf5aa4d3,28a24421-af07-4ec4-b263-fdc575a3d8cf,2025-07-31 00:00:00,2.0,2044.3,Retail,2025-07-31 16:59:27,1690.54,4088.6,707.52,0.17304700875605342,31,7,3,2025,3,0,Summer,2.0,2.0
40e448bf-9787-4300-80b9-991ac9216684,28a24421-af07-4ec4-b263-fdc575a3d8cf,2025-08-24 00:00:00,40.875,1737.65,Wholesale,2025-08-24 16:59:27,1690.54,71026.44375,1925.621250000011,0.027111328518401444,34,8,3,2025,6,1,Summer,40.875,42.875
6e89a8f4-6f25-4461-ae55-2b7c2a0c1f01,28a24421-af07-4ec4-b263-fdc575a3d8cf,2025-09-28 00:00:00,2.0,2044.3,Retail,2025-09-28 16:59:27,1690.54,4088.6,707.52,0.17304700875605342,39,9,3,2025,6,1,Autumn,2.0,2.0
